t,state,p,acc,fitness,sample_count,step_seconds
63,TX,0.1470527839216104,0.6788,0.6788,156,0.0379899740219116
64,CA,0.7099182232548497,0.7264,0.7264,714,0.0378060657531023
64,NY,0.1462277727384603,0.6838,0.6838,136,0.0378060657531023
64,TX,0.14385400400669,0.6818,0.6818,150,0.0378060657531023
65,CA,0.7151564591909435,0.705,0.705,701,0.0377985369414091
65,NY,0.1436718499893703,0.6706,0.6706,157,0.0377985369414091
65,TX,0.1411716908196861,0.6574,0.6574,142,0.0377985369414091
66,CA,0.7200817695556034,0.7088,0.7088,752,0.0371961873024702
66,NY,0.1417426435336649,0.6714,0.6714,112,0.0371961873024702
66,TX,0.1381755869107316,0.6724,0.6724,136,0.0371961873024702
67,CA,0.7244615936237088,0.7184,0.7184,692,0.0375958085060119
67,NY,0.1394836301370927,0.6752,0.6752,149,0.0375958085060119
67,TX,0.1360547762391985,0.6738,0.6738,159,0.0375958085060119
68,CA,0.7295963383791715,0.7248,0.7248,712,0.2133640218526125
68,NY,0.1369408189572509,0.6876,0.6876,142,0.2133640218526125
68,TX,0.1334628426635775,0.6848,0.6848,146,0.2133640218526125
69,CA,0.7340362671236806,0.7282,0.7282,739,0.0379579942673444
69,NY,0.1348026923478077,0.6764,0.6764,134,0.0379579942673444
69,TX,0.1311610405285117,0.6788,0.6788,127,0.0379579942673444
70,CA,0.7397990693719289,0.7298,0.7298,738,0.0374535806477069
70,NY,0.131788792938429,0.6912,0.6912,142,0.0374535806477069
70,TX,0.128412137689642,0.6898,0.6898,120,0.0374535806477069
71,CA,0.7441974548354368,0.719,0.719,734,0.0382157117128372
71,NY,0.1296140130338589,0.6818,0.6818,139,0.0382157117128372
71,TX,0.1261885321307042,0.6812,0.6812,127,0.0382157117128372
72,CA,0.7483731803143419,0.7262,0.7262,705,0.038301819935441
72,NY,0.1275206340474886,0.686,0.686,138,0.038301819935441
72,TX,0.1241061856381695,0.6902,0.6902,157,0.038301819935441
73,CA,0.7525558563679192,0.7188,0.7188,739,0.0388869382441043
73,NY,0.1252470328445302,0.6794,0.6794,143,0.0388869382441043
73,TX,0.1221971107875506,0.674,0.674,118,0.0388869382441043
74,CA,0.7571411520178338,0.7124,0.7124,759,0.0372886657714843
74,NY,0.1231216314701171,0.6704,0.6704,114,0.0372886657714843
74,TX,0.119737216512049,0.667,0.667,127,0.0372886657714843
75,CA,0.7618603698815449,0.7088,0.7088,760,0.0398705247789621
75,NY,0.1208504176109278,0.67,0.67,136,0.0398705247789621
75,TX,0.1172892125075272,0.6598,0.6598,104,0.0398705247789621
76,CA,0.7665418770878326,0.7176,0.7176,783,0.0855432413518428
76,NY,0.1188321333521181,0.6788,0.6788,110,0.0855432413518428
76,TX,0.1146259895600491,0.6824,0.6824,107,0.0855432413518428
77,CA,0.7704197769643338,0.69,0.69,792,0.0375038310885429
77,NY,0.116735341984697,0.6528,0.6528,108,0.0375038310885429
