t,state,p,acc,fitness,sample_count,step_seconds
104,CA,0.08511834240294572,0.5764,0.5764,79,0.032677821815013885
104,NY,0.11132231807598371,0.6016,0.6016,96,0.032677821815013885
104,TX,0.8035593395210706,0.611,0.611,825,0.032677821815013885
105,CA,0.08349710471626445,0.5948,0.5948,69,0.03251638263463974
105,NY,0.11094765668117475,0.591,0.591,119,0.03251638263463974
105,TX,0.8055552386025608,0.6272,0.6272,812,0.03251638263463974
106,CA,0.08217399475079615,0.5838,0.5838,73,0.03250992298126221
106,NY,0.10892938962820801,0.5946,0.5946,107,0.03250992298126221
106,TX,0.8088966156209959,0.6182,0.6182,820,0.03250992298126221
107,CA,0.0806962876240103,0.5812,0.5812,87,0.03262033313512802
107,NY,0.10769998604852012,0.5922,0.5922,105,0.03262033313512802
107,TX,0.8116037263274695,0.6246,0.6246,808,0.03262033313512802
108,CA,0.07888001679226722,0.5948,0.5948,74,0.03371483087539673
108,NY,0.10600830721510965,0.591,0.591,94,0.03371483087539673
108,TX,0.815111675992623,0.6272,0.6272,832,0.03371483087539673
109,CA,0.07761434108610718,0.579,0.579,75,0.03269679844379425
109,NY,0.1040588046395204,0.5952,0.5952,91,0.03269679844379425
109,TX,0.8183268542743724,0.6176,0.6176,834,0.03269679844379425
110,CA,0.07601258081780378,0.5876,0.5876,84,0.032829880714416504
110,NY,0.10295687376741705,0.5942,0.5942,103,0.032829880714416504
110,TX,0.821030545414779,0.6242,0.6242,813,0.032829880714416504
111,CA,0.07456923524646521,0.5834,0.5834,80,0.0327083021402359
111,NY,0.10142179031295039,0.5954,0.5954,91,0.0327083021402359
111,TX,0.8240089744405844,0.6248,0.6248,829,0.0327083021402359
112,CA,0.07294165904051463,0.5926,0.5926,72,0.03228800743818283
112,NY,0.09995998159301521,0.5926,0.5926,95,0.03228800743818283
112,TX,0.8270983593664701,0.6272,0.6272,833,0.03228800743818283
113,CA,0.07165409871949854,0.592,0.592,72,0.03268817812204361
113,NY,0.09819549600711462,0.593,0.593,88,0.03268817812204361
113,TX,0.8301504052733868,0.6256,0.6256,840,0.03268817812204361
114,CA,0.07041601318765588,0.581,0.581,63,0.032874152064323425
114,NY,0.09655942599996338,0.5908,0.5908,90,0.032874152064323425
114,TX,0.8330245608123807,0.6236,0.6236,847,0.032874152064323425
115,CA,0.06882987301091316,0.582,0.582,73,0.0327896922826767
115,NY,0.09496945014814138,0.5926,0.5926,95,0.0327896922826767
115,TX,0.8362006768409455,0.6182,0.6182,832,0.0327896922826767
116,CA,0.06749544536273899,0.5888,0.5888,69,0.03241229057312012
116,NY,0.09375224038866305,0.5928,0.5928,90,0.03241229057312012
116,TX,0.838752314248598,0.6258,0.6258,841,0.03241229057312012
117,CA,0.06618700049100086,0.5948,0.5948,65,0.03254835307598114
117,NY,0.09216624695624694,0.591,0.591,89,0.03254835307598114
117,TX,0.8416467525527522,0.6272,0.6272,846,0.03254835307598114
118,CA,0.06508835400849274,0.5698,0.5698,53,0.03251924365758896
118,NY,0.09042040438674995,0.6022,0.6022,86,0.03251924365758896
118,TX,0.8444912416047574,0.6022,0.6022,861,0.03251924365758896
119,CA,0.06385617402582448,0.585,0.585,52,0.0323772132396698
119,NY,0.09053957523330834,0.5954,0.5954,97,0.0323772132396698
119,TX,0.8456042507408671,0.6246,0.6246,851,0.0323772132396698
120,CA,0.06249865050241543,0.578,0.578,71,0.032467007637023926
120,NY,0.08919623432802086,0.5976,0.5976,83,0.032467007637023926
120,TX,0.8483051151695636,0.617,0.617,846,0.032467007637023926
121,CA,0.061148874516609227,0.592,0.592,67,0.03246434032917023
121,NY,0.08835383418153105,0.5924,0.5924,99,0.03246434032917023
121,TX,0.8504972913018598,0.6254,0.6254,834,0.03246434032917023
122,CA,0.06007559120928228,0.594,0.594,66,0.032455138862133026
122,NY,0.08682486000708743,0.592,0.592,93,0.032455138862133026
122,TX,0.8530995487836303,0.6268,0.6268,841,0.032455138862133026
123,CA,0.05904551677730415,0.5948,0.5948,48,0.03244100511074066
123,NY,0.08522906275707713,0.591,0.591,87,0.03244100511074066
123,TX,0.8557254204656187,0.6272,0.6272,865,0.03244100511074066
124,CA,0.058048141630571544,0.5948,0.5948,56,0.03263596445322037
